subject_code_1;subject_code_2;n_cooc;difficulty_score_both
05.567;05.584;109;0.036697
05.567;05.585;1806;0.007752
05.567;05.586;182;0.021978
05.567;05.587;56;0
05.567;05.588;30;0.033333
05.567;05.589;331;0.042296
05.567;05.590;1140;0.017544
05.567;05.591;739;0.00406
05.567;05.592;22;0.090909
05.567;05.593;156;0.00641
05.567;05.594;36;0.027778
05.567;05.595;1538;0.002601
05.567;05.596;658;0.00152
05.567;05.597;89;0.011236
05.567;05.598;65;0
05.567;05.599;67;0
05.567;05.600;58;0
05.567;05.601;73;0.013699
05.567;05.604;102;0
05.567;05.607;58;0.017241
05.567;05.611;685;0.021898
05.567;05.613;248;0.03629
05.567;05.614;199;0.015075
05.567;05.615;1924;0
05.567;05.616;49;0
05.567;22.400;33;0.030303
05.568;05.554;13;0
05.568;05.555;123;0.001674
05.568;05.556;26;0.005566
05.568;05.557;1195;0
05.568;05.558;539;0
05.568;05.559;69;0
05.568;05.560;55;0
05.568;05.561;55;0.034483
05.568;05.562;67;0.012346
05.568;05.563;58;0.040816
05.568;05.564;81;0.063158
05.568;05.565;49;0.020619
05.568;05.566;760;0.053279
05.568;05.567;194;0
05.568;05.568;0;0
05.568;05.569;820;0.040244
05.568;05.570;774;0.167959
05.568;05.571;564;0.067376
05.568;05.572;479;0.012526
05.568;05.573;727;0.053645
05.568;05.574;168;0
05.568;05.575;463;0.019438
05.568;05.576;31;0.032258
05.568;05.577;62;0
05.568;05.578;101;0
05.568;05.579;136;0
05.568;05.580;40;0.025
05.568;05.581;22;0.045455
05.568;05.582;456;0.024123
05.568;05.583;28;0.107143
05.568;05.584;72;0.013889
05.568;05.585;549;0.014572
05.568;05.586;106;0.028302
05.568;05.587;39;0
05.568;05.588;17;0
05.568;05.589;219;0.018265
05.568;05.590;613;0.040783
05.568;05.591;199;0
05.568;05.592;18;0
05.568;05.593;110;0.009091
05.568;05.594;39;0.051282
05.568;05.595;362;0.002762
05.568;05.596;240;0.008333
05.568;05.597;55;0
05.568;05.598;54;0
05.568;05.599;44;0
05.568;05.600;55;0.018182
05.568;05.601;52;0
05.568;05.604;80;0.0125
05.568;05.607;63;0.015873
05.568;05.611;1124;0.058719
05.568;05.613;220;0.013636
05.568;05.614;130;0.076923
05.568;05.615;413;0
05.568;05.616;29;0
05.568;22.400;37;0.081081
05.569;05.554;244;0.090909
05.569;05.555;1408;0.038462
05.569;05.556;44;0.083871
05.569;05.557;26;0.04267
05.569;05.558;1395;0.069666
05.569;05.559;914;0.016588
05.569;05.560;689;0.022177
05.569;05.561;422;0.109764
05.569;05.562;992;0.108108
05.569;05.563;1485;0.016743
05.569;05.564;962;0.078664
05.569;05.565;657;0.033932
05.569;05.566;928;0.006775
05.569;05.567;501;0.045343
05.569;05.568;738;0.035052
05.569;05.569;0;0
05.569;05.570;341;0.087977
05.569;05.571;623;0.080257
05.569;05.572;545;0.036697
05.569;05.573;1066;0.103189
05.569;05.574;157;0.006369
05.569;05.575;482;0.056017
05.569;05.576;37;0.054054
05.569;05.577;66;0.015152
05.569;05.578;97;0
05.569;05.579;111;0.009009
05.569;05.580;22;0
05.569;05.581;20;0.05
05.569;05.582;378;0.068783
05.569;05.583;18;0.111111
05.569;05.584;115;0.13913
05.569;05.585;562;0.033808
05.569;05.586;167;0.095808
05.569;05.587;54;0.092593
05.569;05.588;26;0
05.569;05.589;310;0.070968
05.569;05.590;814;0.062654
05.569;05.591;168;0.017857
05.569;05.592;21;0.095238
05.569;05.593;188;0.031915
05.569;05.594;36;0.055556
05.569;05.595;350;0.005714
05.569;05.596;242;0.016529
05.569;05.597;75;0
05.569;05.598;61;0
05.569;05.599;53;0
05.569;05.600;76;0.026316
05.569;05.601;51;0.058824
05.569;05.604;108;0.018519
05.569;05.607;71;0
05.569;05.611;819;0.075702
05.569;05.613;194;0.025773
05.569;05.614;84;0.047619
05.569;05.615;379;0
05.569;05.616;32;0
05.569;22.400;23;0
05.570;05.554;816;0.145487
05.570;05.555;485;0.019608
05.570;05.556;2227;0.012469
05.570;05.557;357;0.037267
05.570;05.558;401;0.006098
05.570;05.559;644;0.013917
05.570;05.560;164;0
05.570;05.561;503;0.018868
05.570;05.562;24;0.022727
05.570;05.563;53;0
05.570;05.564;88;0.028571
05.570;05.565;111;0
05.570;05.566;35;0.026022
05.570;05.567;20;0.0625
05.570;05.568;269;0
05.570;05.569;32;0.010101
05.570;05.570;0;0
05.570;05.571;482;0.19917
05.570;05.572;399;0.047619
05.570;05.573;708;0.142655
05.570;05.574;198;0.005051
05.570;05.575;474;0.061181
05.570;05.576;24;0.083333
05.570;05.577;38;0.026316
05.570;05.578;60;0.033333
05.570;05.579;127;0.015748
05.570;05.580;31;0.064516
05.570;05.581;17;0.058824
05.570;05.582;183;0.114754
05.570;05.583;21;0.047619
05.570;05.584;56;0.089286
05.570;05.585;597;0.050251
05.570;05.586;71;0.098592
05.570;05.587;25;0.08
05.570;05.588;18;0
05.570;05.589;176;0.102273
05.570;05.590;810;0.092593
05.570;05.591;241;0.008299
05.570;05.592;12;0.083333
05.570;05.593;71;0.028169
05.570;05.594;18;0
05.570;05.595;458;0.004367
05.570;05.596;195;0
05.570;05.597;43;0.023256
05.570;05.598;30;0
05.570;05.599;32;0.09375
05.570;05.600;37;0.054054
05.570;05.601;26;0.076923
05.570;05.604;51;0.058824
05.570;05.607;36;0.083333
05.570;05.611;555;0.102703
05.570;05.613;146;0.047945
05.570;05.614;2700;0.177037
05.570;05.615;491;0
05.570;05.616;31;0.032258
05.570;22.400;128;0.21875
05.571;05.554;61;0.061728
05.571;05.555;594;0
05.571;05.556;81;0
05.571;05.557;24;0.017341
05.571;05.558;19;0.032303
05.571;05.559;173;0.003676
05.571;05.560;712;0
05.571;05.561;272;0
05.571;05.562;13;0
05.571;05.563;87;0
05.571;05.564;31;0
05.571;05.565;478;0
05.571;05.566;195;0
05.571;05.567;34;0
05.571;05.568;39;0
05.571;05.569;30;0
05.571;05.570;38;0
05.571;05.571;0;0
05.571;05.572;572;0.054196
05.571;05.573;688;0.100291
05.571;05.574;188;0.005319
05.571;05.575;623;0.067416
05.571;05.576;50;0.1
05.571;05.577;51;0.039216
05.571;05.578;73;0.041096
05.571;05.579;103;0.048544
05.571;05.580;77;0.116883
05.571;05.581;46;0.086957
05.571;05.582;520;0.057692
05.571;05.583;57;0.105263
05.571;05.584;141;0.134752
05.571;05.585;682;0.068915
05.571;05.586;169;0.094675
05.571;05.587;98;0.05102
05.571;05.588;37;0.108108
05.571;05.589;429;0.067599
05.571;05.590;766;0.071802
05.571;05.591;242;0.016529
05.571;05.592;24;0
05.571;05.593;204;0.02451
05.571;05.594;35;0.028571
05.571;05.595;385;0.007792
05.571;05.596;256;0.019531
05.571;05.597;96;0.020833
05.571;05.598;50;0
05.571;05.599;59;0
05.571;05.600;88;0.011364
05.571;05.601;68;0.058824
05.571;05.604;139;0.035971
05.571;05.607;91;0.120879
05.571;05.611;552;0.072464
05.571;05.613;246;0.069106
05.571;05.614;143;0.118881
05.571;05.615;462;0.004329
05.571;05.616;32;0
05.571;22.400;44;0.068182
05.572;05.554;44;0
05.572;05.555;60;0.03231
05.572;05.556;37;0.011429
05.572;05.557;619;0.111294
05.572;05.558;175;0
05.572;05.559;1824;0
05.572;05.560;543;0.121951
05.572;05.561;23;0.066265
05.572;05.562;82;0.092672
05.572;05.563;996;0.036961
05.572;05.564;928;0.030996
05.572;05.565;487;0.238406
05.572;05.566;1355;0.123031
05.572;05.567;2609;0.028377
05.572;05.568;1333;0.108511
05.572;05.569;881;0.019763
05.572;05.570;1410;0.010695
05.572;05.571;506;0.097208
05.572;05.572;0;0
05.572;05.573;474;0.052743
05.572;05.574;630;0.001587
05.572;05.575;1414;0.03041
05.572;05.576;42;0
05.572;05.577;68;0
05.572;05.578;98;0.010204
05.572;05.579;166;0
05.572;05.580;75;0.013333
05.572;05.581;47;0.106383
05.572;05.582;641;0.028081
05.572;05.583;62;0.048387
05.572;05.584;141;0.035461
05.572;05.585;1097;0.014585
05.572;05.586;213;0.028169
05.572;05.587;83;0.024096
05.572;05.588;28;0
05.572;05.589;467;0.036403
05.572;05.590;522;0.04023
05.572;05.591;620;0
05.572;05.592;21;0.047619
05.572;05.593;174;0.017241
05.572;05.594;35;0.057143
05.572;05.595;730;0.00137
05.572;05.596;243;0.004115
05.572;05.597;111;0.009009
05.572;05.598;58;0.017241
05.572;05.599;66;0.015152
05.572;05.600;75;0.026667
05.572;05.601;76;0.039474
05.572;05.604;134;0
05.572;05.607;75;0.013333
05.572;05.611;533;0.011257
05.572;05.613;313;0.031949
05.572;05.614;120;0.066667
05.572;05.615;802;0
05.572;05.616;29;0
05.572;22.400;30;0
05.573;05.554;935;0.054409
05.573;05.555;967;0.28392
05.573;05.556;533;0.089985
05.573;05.557;1990;0.004228
05.573;05.558;689;0.077301
05.573;05.559;473;0
05.573;05.560;815;0.030195
05.573;05.561;239;0
05.573;05.562;563;0.017241
05.573;05.563;32;0
05.573;05.564;58;0
05.573;05.565;109;0
05.573;05.566;146;0
05.573;05.567;34;0.051282
05.573;05.568;23;0.041667
05.573;05.569;234;0.036364
05.573;05.570;24;0.015476
05.573;05.571;55;0.078431
05.573;05.572;840;0
05.573;05.573;0;0
05.573;05.574;177;0
05.573;05.575;442;0.056561
05.573;05.576;39;0.076923
05.573;05.577;55;0
05.573;05.578;106;0.009434
05.573;05.579;145;0.027586
05.573;05.580;43;0.046512
05.573;05.581;24;0.041667
05.573;05.582;500;0.084
05.573;05.583;33;0.151515
05.573;05.584;103;0.106796
05.573;05.585;622;0.075563
05.573;05.586;161;0.080745
05.573;05.587;47;0.06383
05.573;05.588;21;0
05.573;05.589;262;0.045802
05.573;05.590;853;0.078546
05.573;05.591;204;0.009804
05.573;05.592;14;0
05.573;05.593;165;0.048485
05.573;05.594;41;0.073171
05.573;05.595;400;0.005
05.573;05.596;266;0.011278
05.573;05.597;90;0.033333
05.573;05.598;65;0.030769
05.573;05.599;55;0.054545
05.573;05.600;71;0.028169
05.573;05.601;54;0
05.573;05.604;109;0.045872
05.573;05.607;59;0.067797
05.573;05.611;768;0.063802
05.573;05.613;242;0.070248
05.573;05.614;118;0.076271
05.573;05.615;429;0
05.573;05.616;48;0.020833
05.573;22.400;35;0.114286
05.574;05.554;102;0
05.574;05.555;31;0.0625
05.574;05.556;16;0.056877
05.574;05.557;192;0
05.574;05.558;967;0
05.574;05.559;314;0.03
05.574;05.560;16;0
05.574;05.561;100;0
05.574;05.562;33;0.006803
05.574;05.563;660;0.022222
05.574;05.564;294;0
05.574;05.565;45;0.027778
05.574;05.566;35;0
05.574;05.567;36;0.022222
05.574;05.568;36;0.064516
05.574;05.569;45;0.075
05.574;05.570;62;0.050445
05.574;05.571;40;0.02
05.574;05.572;674;0.173611
05.574;05.573;200;0
05.574;05.574;0;0
05.574;05.575;589;0.001698
05.574;05.576;209;0.057416
05.574;05.577;20;0
05.574;05.578;46;0
05.574;05.579;80;0.0125
05.574;05.580;17;0
05.574;05.581;66;0.030303
05.574;05.582;168;0.017857
05.574;05.583;62;0
05.574;05.584;48;0.041667
05.574;05.585;669;0.004484
05.574;05.586;72;0.013889
05.574;05.587;84;0.035714
05.574;05.588;5;0
05.574;05.589;200;0.025
05.574;05.590;208;0.009615
05.574;05.591;815;0.004908
05.574;05.592;67;0
05.574;05.593;26;0
05.574;05.594;26;0
05.574;05.595;648;0
05.574;05.596;105;0
05.574;05.597;198;0.020202
05.574;05.598;71;0
05.574;05.599;100;0
05.574;05.600;23;0
05.574;05.601;124;0.024194
05.574;05.604;42;0
05.574;05.607;25;0
05.574;05.611;185;0.005405
05.574;05.613;61;0
05.574;05.614;70;0.014286
05.574;05.615;629;0
05.574;05.616;100;0.02
05.574;22.400;26;0
05.575;05.554;144;0.085714
05.575;05.555;732;0.042553
05.575;05.556;23;0.003656
05.575;05.557;70;0.018018
05.575;05.558;611;0.099338
05.575;05.559;547;0.050909
05.575;05.560;777;0.02291
05.575;05.561;1208;0.042691
05.575;05.562;550;0.016077
05.575;05.563;873;0.005148
05.575;05.564;773;0.044894
05.575;05.565;622;0.059
05.575;05.566;777;0.108333
05.575;05.567;1136;0.036075
05.575;05.568;1000;0.006073
05.575;05.569;840;0.046083
05.575;05.570;693;0.005556
05.575;05.571;494;0.018987
05.575;05.572;1085;0
05.575;05.573;180;0
05.575;05.574;474;0
05.575;05.575;0;0
05.575;05.576;49;0.020408
05.575;05.577;58;0.017241
05.575;05.578;83;0
05.575;05.579;148;0.033784
05.575;05.580;71;0.070423
05.575;05.581;67;0.089552
05.575;05.582;517;0.044487
05.575;05.583;78;0.102564
05.575;05.584;133;0.067669
05.575;05.585;1243;0.042639
05.575;05.586;183;0.016393
05.575;05.587;92;0.065217
05.575;05.588;41;0.02439
05.575;05.589;535;0.078505
05.575;05.590;682;0.039589
05.575;05.591;810;0.002469
05.575;05.592;17;0
05.575;05.593;165;0.018182
05.575;05.594;39;0.051282
05.575;05.595;710;0
05.575;05.596;304;0.006579
05.575;05.597;91;0.010989
05.575;05.598;60;0.016667
05.575;05.599;62;0.016129
05.575;05.600;83;0.012048
05.575;05.601;58;0.017241
05.575;05.604;131;0.045802
05.575;05.607;84;0.035714
05.575;05.611;478;0.027197
05.575;05.613;275;0.08
05.575;05.614;157;0.031847
05.575;05.615;1075;0
05.575;05.616;61;0.032787
05.575;22.400;36;0.083333
05.576;05.554;33;0
05.576;05.555;59;0
05.576;05.556;116;0
05.576;05.557;140;0.018018
05.576;05.558;43;0.034483
05.576;05.559;20;0.037037
05.576;05.560;333;0.011024
05.576;05.561;29;0.017857
05.576;05.562;81;0
05.576;05.563;635;0
05.576;05.564;112;0.016949
05.576;05.565;37;0.031653
05.576;05.566;21;0
05.576;05.567;236;0
05.576;05.568;853;0
05.576;05.569;221;0
05.576;05.570;18;0
05.576;05.571;147;0.011029
05.576;05.572;40;0
05.576;05.573;498;0
05.576;05.574;272;0
05.576;05.575;61;0.019608
05.576;05.576;0;0
05.576;05.577;3;0
05.576;05.578;8;0.011494
05.576;05.579;12;0
05.576;05.580;46;0.015873
05.576;05.581;22;0.090909
05.576;05.582;56;0.125
05.576;05.583;21;0.095238
05.576;05.584;24;0
05.576;05.585;72;0.097222
05.576;05.586;11;0
05.576;05.587;17;0.294118
05.576;05.588;42;0.03944
05.576;05.589;71;0.084507
05.576;05.590;39;0.076923
05.576;05.591;94;0.106383
05.576;05.592;27;0.111111
05.576;05.593;1;0
05.576;05.594;1;0.013158
05.576;05.595;36;0
05.576;05.596;15;0
05.576;05.597;223;0.06278
05.576;05.598;37;0
05.576;05.599;70;0
05.576;05.600;1;0
05.576;05.601;55;0.145455
05.576;05.604;4;0
05.576;05.607;3;0.022222
05.576;05.611;53;0.037736
05.576;05.613;15;0.066667
05.576;05.614;17;0.058824
05.576;05.615;59;0
05.576;05.616;75;0.093333
05.576;22.400;6;0.005396
05.577;05.554;51;0.027167
05.577;05.555;60;0.114634
05.577;05.556;87;0.094118
05.577;05.557;63;0.022617
05.577;05.558;786;0.080344
05.577;05.559;210;0.054545
05.577;05.560;76;0.017857
05.577;05.561;512;0.065817
05.577;05.562;40;0.026316
05.577;05.563;45;0.172457
05.577;05.564;1112;0.06087
05.577;05.565;773;0.014006
05.577;05.566;820;0.046748
05.577;05.567;595;0
05.577;05.568;619;0.033333
05.577;05.569;697;0.020833
05.577;05.570;385;0.02381
05.577;05.571;616;0
05.577;05.572;471;0.010753
05.577;05.573;380;0.058824
05.577;05.574;806;0.047619
05.577;05.575;460;0.04461
05.577;05.576;357;0.037037
05.577;05.577;0;0
05.577;05.578;178;0.095506
05.577;05.579;42;0
05.577;05.580;54;0.074074
05.577;05.581;2;0.047619
05.577;05.582;49;0.020408
05.577;05.583;1;0.015707
05.577;05.584;55;0.036364
05.577;05.585;65;0.046154
05.577;05.586;15;0.066667
05.577;05.587;4;0.028571
05.577;05.588;12;0
05.577;05.589;68;0.029412
05.577;05.590;25;0.04
05.577;05.591;26;0
05.577;05.592;6;0.033898
05.577;05.593;40;0
05.577;05.594;159;0.062893
05.577;05.595;31;0.032258
05.577;05.596;35;0.028571
05.577;05.597;2;0
05.577;05.598;2;0.037037
05.577;05.599;2;0.034358
05.577;05.600;9;0.004739
05.577;05.601;5;0.055556
05.577;05.604;52;0.038462
05.577;05.607;36;0.083333
05.577;05.611;64;0
05.577;05.613;79;0.012658
05.577;05.614;10;0
05.577;05.615;48;0
05.577;05.616;16;0.0625
05.577;22.400;5;0
05.578;05.554;492;0.034483
05.578;05.555;194;0
05.578;05.556;420;0
05.578;05.557;48;0.011364
05.578;05.558;42;0.015873
05.578;05.559;50;0
05.578;05.560;93;0.045455
05.578;05.561;68;0
05.578;05.562;42;0.011905
05.578;05.563;269;0.032258
05.578;05.564;54;0.028061
05.578;05.565;105;0.033333
05.578;05.566;573;0.134375
05.578;05.567;105;0
05.578;05.568;59;0
05.578;05.569;44;0.073171
05.578;05.570;216;0.007634
05.578;05.571;553;0.045738
05.578;05.572;211;0.026403
05.578;05.573;18;0.011765
05.578;05.574;123;0.02649
05.578;05.575;29;0.015831
05.578;05.576;519;0.00381
05.578;05.577;225;0.017817
05.578;05.578;0;0
05.578;05.579;42;0
05.578;05.580;58;0.103448
05.578;05.581;4;0.015075
05.578;05.582;85;0.047059
05.578;05.583;7;0.054688
05.578;05.584;52;0.076923
05.578;05.585;82;0.012195
05.578;05.586;21;0
05.578;05.587;7;0.022422
05.578;05.588;11;0
05.578;05.589;95;0.042105
05.578;05.590;64;0
05.578;05.591;34;0
05.578;05.592;12;0
05.578;05.593;34;0
05.578;05.594;160;0.0875
05.578;05.595;37;0
05.578;05.596;27;0
05.578;05.597;7;0.005764
05.578;05.598;8;0.016471
05.578;05.599;8;0
05.578;05.600;10;0
05.578;05.601;16;0
05.578;05.604;36;0.055556
05.578;05.607;34;0.029412
05.578;05.611;109;0.009174
05.578;05.613;79;0.012658
05.578;05.614;15;0
05.578;05.615;54;0
05.578;05.616;16;0
05.578;22.400;2;0.008955
05.579;05.554;88;0.036364
05.579;05.555;63;0.029412
05.579;05.556;60;0.02381
05.579;05.557;66;0
05.579;05.558;41;0
05.579;05.559;84;0
05.579;05.560;62;0.014035
05.579;05.561;392;0.016393
05.579;05.562;150;0
05.579;05.563;320;0.019108
05.579;05.564;513;0.036232
05.579;05.565;144;0
05.579;05.566;41;0
05.579;05.567;524;0.015873
05.579;05.568;481;0.006593
05.579;05.569;303;0
05.579;05.570;510;0
05.579;05.571;453;0.007692
05.579;05.572;379;0.03125
05.579;05.573;525;0.006818
05.579;05.574;449;0.014706
05.579;05.575;398;0.019417
05.579;05.576;384;0.026667
05.579;05.577;446;0.011905
05.579;05.578;347;0.0125
05.579;05.579;0;0
05.579;05.580;27;0
05.579;05.581;264;0.060606
05.579;05.582;146;0.041096
05.579;05.583;284;0.080986
05.579;05.584;75;0.12
05.579;05.585;169;0.017751
05.579;05.586;72;0.069444
05.579;05.587;46;0.043478
05.579;05.588;8;0.019608
05.579;05.589;149;0.060403
05.579;05.590;93;0.032258
05.579;05.591;74;0.013514
05.579;05.592;16;0.1875
05.579;05.593;13;0
05.579;05.594;12;0
05.579;05.595;75;0
05.579;05.596;51;0
05.579;05.597;31;0.032258
05.579;05.598;19;0
05.579;05.599;25;0
05.579;05.600;9;0.020202
05.579;05.601;66;0.030303
05.579;05.604;13;0
05.579;05.607;10;0
05.579;05.611;140;0.021429
05.579;05.613;160;0.04375
05.579;05.614;22;0.045455
05.579;05.615;119;0
05.579;05.616;45;0.111111
05.579;22.400;4;0
05.580;05.554;425;0
05.580;05.555;184;0.007246
05.580;05.556;335;0.028037
05.580;05.557;55;0
05.580;05.558;34;0.033457
05.580;05.559;42;0.076923
05.580;05.560;83;0.048464
05.580;05.561;56;0.076923
05.580;05.562;47;0.003465
05.580;05.563;285;0.051046
05.580;05.564;61;0.008403
05.580;05.565;109;0.001931
05.580;05.566;471;0.032733
05.580;05.567;138;0.010288
05.580;05.568;77;0.092539
05.580;05.569;54;0.022184
05.580;05.570;252;0.001153
05.580;05.571;455;0.012433
05.580;05.572;190;0
05.580;05.573;24;0.005259
05.580;05.574;130;0
05.580;05.575;32;0.026316
05.580;05.576;440;0.018519
05.580;05.577;204;0
05.580;05.578;103;0
05.580;05.579;75;0
05.580;05.580;0;0
05.580;05.581;5;0.013468
05.580;05.582;72;0.055556
05.580;05.583;8;0
05.580;05.584;213;0.084507
05.580;05.585;72;0.055556
05.580;05.586;31;0
05.580;05.587;3;0.028986
05.580;05.588;23;0.043478
05.580;05.589;131;0.030534
05.580;05.590;41;0.073171
05.580;05.591;12;0
05.580;05.592;4;0.001259
05.580;05.593;65;0
05.580;05.594;60;0.083333
05.580;05.595;51;0.019608
05.580;05.596;59;0
05.580;05.597;1;0.018868
05.580;05.598;2;0
05.580;05.599;1;0
05.580;05.600;13;0
05.580;05.601;4;0.030702
05.580;05.604;72;0
05.580;05.607;74;0.040541
05.580;05.611;48;0
05.580;05.613;226;0.070796
05.580;05.614;13;0
05.580;05.615;46;0
05.580;05.616;58;0.017241
05.580;22.400;5;0.012393
05.581;05.554;84;0.001314
05.581;05.555;80;0
05.581;05.556;51;0.011364
05.581;05.557;99;0
05.581;05.558;72;0.00122
05.581;05.559;444;0.001712
05.581;05.560;138;0
05.581;05.561;107;0
05.581;05.562;416;0
05.581;05.563;269;0.018868
05.581;05.564;39;0.026316
05.581;05.565;1465;0.027027
05.581;05.566;1105;0
05.581;05.567;1443;0.021667
05.581;05.568;1959;0.019737
05.581;05.569;595;0.0625
05.581;05.570;2072;0
05.581;05.571;611;0
05.581;05.572;486;0.1
05.581;05.573;1394;0.166667
