subject_code_1;subject_code_2;popularity_score
05.554;05.554;0
05.554;05.555;0.002837
05.554;05.556;0.004666
05.554;05.557;0.002358
05.554;05.558;0.004602
05.554;05.559;0.004541
05.554;05.560;0.008389
05.554;05.561;0.001886
05.554;05.562;0.002026
05.554;05.563;0.003215
05.554;05.564;0.003719
05.554;05.565;0.002129
05.554;05.566;0.00545
05.554;05.567;0.002933
05.554;05.568;0.005862
05.554;05.569;0.008278
05.554;05.570;0.002818
05.554;05.571;0.008985
05.554;05.572;0.006897
05.554;05.573;0.005777
05.554;05.574;0.016722
05.554;05.575;0.004564
05.554;05.576;0.097087
05.554;05.577;0.06135
05.554;05.578;0.042918
05.554;05.579;0.023697
05.554;05.580;0.135135
05.554;05.581;0.185185
05.554;05.582;0.017212
05.554;05.583;0.153846
05.554;05.584;0.073529
05.554;05.585;0.004883
05.554;05.586;0.055866
05.554;05.587;0.121951
05.554;05.588;0.077519
05.554;05.589;0.025189
05.554;05.590;0.00579
05.554;05.591;0.007812
05.554;05.592;0.204082
05.554;05.593;0.059524
05.554;05.594;0.172414
05.554;05.595;0.00657
05.554;05.596;0.011364
05.554;05.597;0.076923
05.554;05.598;0.060241
05.554;05.599;0.103093
05.554;05.600;0.097087
05.554;05.601;0.088496
05.554;05.604;0.090909
05.554;05.607;0.121951
05.554;05.611;0.005862
05.554;05.613;0.016181
05.554;05.614;0.006309
05.554;05.615;0.00352
05.554;05.616;0.128205
05.554;22.400;0.212766
05.555;05.554;0.002837
05.555;05.555;0
05.555;05.556;0.005453
05.555;05.557;0.003792
05.555;05.558;0.004789
05.555;05.559;0.006676
05.555;05.560;0.008711
05.555;05.561;0.002872
05.555;05.562;0.003393
05.555;05.563;0.006485
05.555;05.564;0.004042
05.555;05.565;0.003044
05.555;05.566;0.005325
05.555;05.567;0.0035
05.555;05.568;0.006452
05.555;05.569;0.007981
05.555;05.570;0.003989
05.555;05.571;0.009009
05.555;05.572;0.009533
05.555;05.573;0.004519
05.555;05.574;0.025575
05.555;05.575;0.006519
05.555;05.576;0.097087
05.555;05.577;0.075188
05.555;05.578;0.052083
05.555;05.579;0.029586
05.555;05.580;0.166667
05.555;05.581;0.172414
05.555;05.582;0.018182
05.555;05.583;0.149254
05.555;05.584;0.070922
05.555;05.585;0.005609
05.555;05.586;0.059172
05.555;05.587;0.117647
05.555;05.588;0.081301
05.555;05.589;0.027248
05.555;05.590;0.005556
05.555;05.591;0.010537
05.555;05.592;0.217391
05.555;05.593;0.05618
05.555;05.594;0.2
05.555;05.595;0.007559
05.555;05.596;0.014065
05.555;05.597;0.075758
05.555;05.598;0.059172
05.555;05.599;0.1
05.555;05.600;0.088496
05.555;05.601;0.092593
05.555;05.604;0.079365
05.555;05.607;0.126582
05.555;05.611;0.00668
05.555;05.613;0.018587
05.555;05.614;0.016155
05.555;05.615;0.00425
05.555;05.616;0.11236
05.555;22.400;0.384615
05.556;05.554;0.004666
05.556;05.555;0.002358
05.556;05.556;0
05.556;05.557;0.004006
05.556;05.558;0.004965
05.556;05.559;0.007728
05.556;05.560;0.01065
05.556;05.561;0.005659
05.556;05.562;0.003948
05.556;05.563;0.005701
05.556;05.564;0.007375
05.556;05.565;0.005669
05.556;05.566;0.008163
05.556;05.567;0.007143
05.556;05.568;0.005879
05.556;05.569;0.009625
05.556;05.570;0.003122
05.556;05.571;0.01292
05.556;05.572;0.01105
05.556;05.573;0.007123
05.556;05.574;0.034843
05.556;05.575;0.009363
05.556;05.576;0.140845
05.556;05.577;0.075188
05.556;05.578;0.051282
05.556;05.579;0.03367
05.556;05.580;0.149254
05.556;05.581;0.196078
05.556;05.582;0.018182
05.556;05.583;0.15873
05.556;05.584;0.084034
05.556;05.585;0.009662
05.556;05.586;0.067568
05.556;05.587;0.163934
05.556;05.588;0.095238
05.556;05.589;0.030769
05.556;05.590;0.008306
05.556;05.591;0.018587
05.556;05.592;0.25
05.556;05.593;0.063694
05.556;05.594;0.169492
05.556;05.595;0.017212
05.556;05.596;0.031746
05.556;05.597;0.106383
05.556;05.598;0.065789
05.556;05.599;0.149254
05.556;05.600;0.119048
05.556;05.601;0.11236
05.556;05.604;0.091743
05.556;05.607;0.153846
05.556;05.611;0.007519
05.556;05.613;0.019724
05.556;05.614;0.004259
05.556;05.615;0.011198
05.556;05.616;0.192308
05.556;22.400;0.121951
05.557;05.554;0.004602
05.557;05.555;0.004541
05.557;05.556;0.008389
05.557;05.557;0
05.557;05.558;0.004496
05.557;05.559;0.003868
05.557;05.560;0.008795
05.557;05.561;0.003516
05.557;05.562;0.001884
05.557;05.563;0.004177
05.557;05.564;0.006064
05.557;05.565;0.003973
05.557;05.566;0.007669
05.557;05.567;0.005737
05.557;05.568;0.005291
05.557;05.569;0.008905
05.557;05.570;0.002958
05.557;05.571;0.008658
05.557;05.572;0.00996
05.557;05.573;0.005394
05.557;05.574;0.026385
05.557;05.575;0.007987
05.557;05.576;0.113636
05.557;05.577;0.066225
05.557;05.578;0.042373
05.557;05.579;0.024213
05.557;05.580;0.147059
05.557;05.581;0.185185
05.557;05.582;0.01992
05.557;05.583;0.172414
05.557;05.584;0.08547
05.557;05.585;0.00753
05.557;05.586;0.056818
05.557;05.587;0.142857
05.557;05.588;0.091743
05.557;05.589;0.027778
05.557;05.590;0.007013
05.557;05.591;0.015267
05.557;05.592;0.232558
05.557;05.593;0.060606
05.557;05.594;0.166667
05.557;05.595;0.012903
05.557;05.596;0.021142
05.557;05.597;0.080645
05.557;05.598;0.067568
05.557;05.599;0.123457
05.557;05.600;0.114943
05.557;05.601;0.096154
05.557;05.604;0.106383
05.557;05.607;0.138889
05.557;05.611;0.006658
05.557;05.613;0.016667
05.557;05.614;0.02584
05.557;05.615;0.008244
05.557;05.616;0.151515
05.557;22.400;0.142857
05.558;05.554;0.001886
05.558;05.555;0.002026
05.558;05.556;0.003215
05.558;05.557;0.003719
05.558;05.558;0
05.558;05.559;0.00817
05.558;05.560;0.008453
05.558;05.561;0.006631
05.558;05.562;0.004454
05.558;05.563;0.008
05.558;05.564;0.005855
05.558;05.565;0.006188
05.558;05.566;0.006775
05.558;05.567;0.006456
05.558;05.568;0.004591
05.558;05.569;0.005777
05.558;05.570;0.005583
05.558;05.571;0.008143
05.558;05.572;0.009337
05.558;05.573;0.004993
05.558;05.574;0.031056
05.558;05.575;0.009579
05.558;05.576;0.1
05.558;05.577;0.065359
05.558;05.578;0.041494
05.558;05.579;0.02551
05.558;05.580;0.105263
05.558;05.581;0.185185
05.558;05.582;0.01497
05.558;05.583;0.16129
05.558;05.584;0.06135
05.558;05.585;0.008643
05.558;05.586;0.050251
05.558;05.587;0.105263
05.558;05.588;0.083333
05.558;05.589;0.022472
05.558;05.590;0.007273
05.558;05.591;0.020534
05.558;05.592;0.222222
05.558;05.593;0.042918
05.558;05.594;0.133333
05.558;05.595;0.016474
05.558;05.596;0.021882
05.558;05.597;0.0625
05.558;05.598;0.05618
05.558;05.599;0.108696
05.558;05.600;0.07874
05.558;05.601;0.079365
05.558;05.604;0.068493
05.558;05.607;0.09434
05.558;05.611;0.005942
05.558;05.613;0.016
05.558;05.614;0.046083
05.558;05.615;0.011403
05.558;05.616;0.102041
05.558;22.400;0.222222
05.559;05.554;0.002129
05.559;05.555;0.00545
05.559;05.556;0.002933
05.559;05.557;0.005862
05.559;05.558;0.008278
05.559;05.559;0
05.559;05.560;0.005258
05.559;05.561;0.005163
05.559;05.562;0.004114
05.559;05.563;0.007474
05.559;05.564;0.00885
05.559;05.565;0.007241
05.559;05.566;0.010741
05.559;05.567;0.008569
05.559;05.568;0.01
05.559;05.569;0.01297
05.559;05.570;0.006277
05.559;05.571;0.012077
05.559;05.572;0.013245
05.559;05.573;0.009328
05.559;05.574;0.030303
05.559;05.575;0.011561
05.559;05.576;0.106383
05.559;05.577;0.091743
05.559;05.578;0.084034
05.559;05.579;0.041494
05.559;05.580;0.092593
05.559;05.581;0.149254
05.559;05.582;0.019011
05.559;05.583;0.119048
05.559;05.584;0.054945
05.559;05.585;0.010846
05.559;05.586;0.057803
05.559;05.587;0.089286
05.559;05.588;0.073529
05.559;05.589;0.025316
05.559;05.590;0.010616
05.559;05.591;0.022676
05.559;05.592;0.25
05.559;05.593;0.054348
05.559;05.594;0.153846
05.559;05.595;0.016393
05.559;05.596;0.029586
05.559;05.597;0.066225
05.559;05.598;0.057143
05.559;05.599;0.09901
05.559;05.600;0.084034
05.559;05.601;0.104167
05.559;05.604;0.079365
05.559;05.607;0.105263
05.559;05.611;0.011416
05.559;05.613;0.025445
05.559;05.614;0.009921
05.559;05.615;0.01221
05.559;05.616;0.046083
05.559;22.400;0.243902
05.560;05.554;0.002818
05.560;05.555;0.008985
05.560;05.556;0.006897
05.560;05.557;0.005777
05.560;05.558;0.016722
05.560;05.559;0.004564
05.560;05.560;0
05.560;05.561;0.009217
05.560;05.562;0.009116
05.560;05.563;0.013351
05.560;05.564;0.009643
05.560;05.565;0.010091
05.560;05.566;0.011223
05.560;05.567;0.009524
05.560;05.568;0.010953
05.560;05.569;0.013123
05.560;05.570;0.010834
05.560;05.571;0.0125
05.560;05.572;0.013986
05.560;05.573;0.010309
05.560;05.574;0.031348
05.560;05.575;0.013643
05.560;05.576;0.088496
05.560;05.577;0.108696
05.560;05.578;0.10989
05.560;05.579;0.048077
05.560;05.580;0.119048
05.560;05.581;0.128205
05.560;05.582;0.021142
05.560;05.583;0.116279
05.560;05.584;0.055866
05.560;05.585;0.013193
05.560;05.586;0.048077
05.560;05.587;0.079365
05.560;05.588;0.06993
05.560;05.589;0.023641
05.560;05.590;0.012315
05.560;05.591;0.024938
05.560;05.592;0.196078
05.560;05.593;0.052356
05.560;05.594;0.163934
05.560;05.595;0.01938
05.560;05.596;0.031447
05.560;05.597;0.054348
05.560;05.598;0.053763
05.560;05.599;0.071942
05.560;05.600;0.082645
05.560;05.601;0.098039
05.560;05.604;0.070922
05.560;05.607;0.093458
05.560;05.611;0.011211
05.560;05.613;0.029674
05.560;05.614;0.031949
05.560;05.615;0.013736
05.560;05.616;0.026596
05.560;22.400;0.25641
05.561;05.554;0.097087
05.561;05.555;0.06135
05.561;05.556;0.042918
05.561;05.557;0.023697
05.561;05.558;0.135135
05.561;05.559;0.185185
05.561;05.560;0.017212
05.561;05.561;0
05.561;05.562;0.002872
05.561;05.563;0.005208
05.561;05.564;0.004102
05.561;05.565;0.003415
05.561;05.566;0.005992
05.561;05.567;0.002863
05.561;05.568;0.008425
05.561;05.569;0.010846
05.561;05.570;0.004105
05.561;05.571;0.010341
05.561;05.572;0.006803
05.561;05.573;0.007794
05.561;05.574;0.014025
05.561;05.575;0.004527
05.561;05.576;0.116279
05.561;05.577;0.091743
05.561;05.578;0.079365
05.561;05.579;0.037594
05.561;05.580;0.15625
05.561;05.581;0.208333
05.561;05.582;0.020121
05.561;05.583;0.204082
05.561;05.584;0.071942
05.561;05.585;0.005144
05.561;05.586;0.056818
05.561;05.587;0.113636
05.561;05.588;0.076336
05.561;05.589;0.0271
05.561;05.590;0.005935
05.561;05.591;0.007508
05.561;05.592;0.238095
05.561;05.593;0.075758
05.561;05.594;0.222222
05.561;05.595;0.00559
05.561;05.596;0.011862
05.561;05.597;0.08547
05.561;05.598;0.05618
05.561;05.599;0.113636
05.561;05.600;0.09434
05.561;05.601;0.10989
05.561;05.604;0.086957
05.561;05.607;0.126582
05.561;05.611;0.008285
05.561;05.613;0.023697
05.561;05.614;0.011312
05.561;05.615;0.003171
05.561;05.616;0.131579
05.561;22.400;0.142857
05.562;05.554;0.153846
05.562;05.555;0.073529
05.562;05.556;0.004883
05.562;05.557;0.055866
05.562;05.558;0.121951
05.562;05.559;0.077519
05.562;05.560;0.025189
05.562;05.561;0.00579
05.562;05.562;0
05.562;05.563;0.004
05.562;05.564;0.006281
05.562;05.565;0.004122
05.562;05.566;0.007764
05.562;05.567;0.005602
05.562;05.568;0.00559
05.562;05.569;0.007669
05.562;05.570;0.002711
05.562;05.571;0.008285
05.562;05.572;0.008696
05.562;05.573;0.007294
05.562;05.574;0.027624
05.562;05.575;0.007628
05.562;05.576;0.119048
05.562;05.577;0.063291
05.562;05.578;0.043668
05.562;05.579;0.024814
05.562;05.580;0.135135
05.562;05.581;0.188679
05.562;05.582;0.018051
05.562;05.583;0.181818
05.562;05.584;0.08
05.562;05.585;0.008347
05.562;05.586;0.062112
05.562;05.587;0.178571
05.562;05.588;0.07874
05.562;05.589;0.027473
05.562;05.590;0.006562
05.562;05.591;0.012903
05.562;05.592;0.212766
05.562;05.593;0.059172
05.562;05.594;0.15873
05.562;05.595;0.012531
05.562;05.596;0.022371
05.562;05.597;0.086957
05.562;05.598;0.064103
05.562;05.599;0.111111
05.562;05.600;0.111111
05.562;05.601;0.097087
05.562;05.604;0.097087
05.562;05.607;0.114943
05.562;05.611;0.005959
05.562;05.613;0.016863
05.562;05.614;0.00526
05.562;05.615;0.007236
05.562;05.616;0.131579
05.562;22.400;0.147059
05.563;05.554;0.007812
05.563;05.555;0.204082
05.563;05.556;0.059524
05.563;05.557;0.172414
05.563;05.558;0.00657
05.563;05.559;0.011364
05.563;05.560;0.076923
05.563;05.561;0.060241
05.563;05.562;0.103093
05.563;05.563;0
05.563;05.564;0.008375
05.563;05.565;0.002687
05.563;05.566;0.011947
05.563;05.567;0.009381
05.563;05.568;0.011416
05.563;05.569;0.01385
05.563;05.570;0.002863
05.563;05.571;0.009728
05.563;05.572;0.014993
05.563;05.573;0.00721
05.563;05.574;0.043478
05.563;05.575;0.01105
05.563;05.576;0.192308
05.563;05.577;0.144928
05.563;05.578;0.111111
05.563;05.579;0.053476
05.563;05.580;0.217391
05.563;05.581;0.25641
05.563;05.582;0.021186
05.563;05.583;0.30303
05.563;05.584;0.111111
05.563;05.585;0.012034
05.563;05.586;0.09434
05.563;05.587;0.196078
05.563;05.588;0.111111
05.563;05.589;0.032051
05.563;05.590;0.008803
05.563;05.591;0.024631
05.563;05.592;0.47619
05.563;05.593;0.076336
05.563;05.594;0.263158
05.563;05.595;0.021834
05.563;05.596;0.035587
05.563;05.597;0.128205
05.563;05.598;0.08547
05.563;05.599;0.222222
05.563;05.600;0.149254
05.563;05.601;0.15873
05.563;05.604;0.125
05.563;05.607;0.212766
05.563;05.611;0.013038
05.563;05.613;0.032051
05.563;05.614;0.00481
05.563;05.615;0.014728
05.563;05.616;0.181818
05.563;22.400;0.067568
05.564;05.554;0.097087
05.564;05.555;0.088496
05.564;05.556;0.090909
05.564;05.557;0.121951
05.564;05.558;0.005862
05.564;05.559;0.016181
05.564;05.560;0.006309
05.564;05.561;0.00352
05.564;05.562;0.128205
05.564;05.563;0.212766
05.564;05.564;0
05.564;05.565;0.004195
05.564;05.566;0.005131
05.564;05.567;0.003639
05.564;05.568;0.00777
05.564;05.569;0.006353
05.564;05.570;0.007199
05.564;05.571;0.009302
05.564;05.572;0.01004
05.564;05.573;0.005744
05.564;05.574;0.028409
05.564;05.575;0.00668
05.564;05.576;0.107527
05.564;05.577;0.081301
05.564;05.578;0.060976
05.564;05.579;0.027174
05.564;05.580;0.12987
05.564;05.581;0.181818
05.564;05.582;0.013175
05.564;05.583;0.169492
05.564;05.584;0.063694
05.564;05.585;0.004943
05.564;05.586;0.046729
05.564;05.587;0.12987
05.564;05.588;0.084034
05.564;05.589;0.024938
05.564;05.590;0.004936
05.564;05.591;0.017794
05.564;05.592;0.212766
05.564;05.593;0.045662
05.564;05.594;0.175439
05.564;05.595;0.008446
05.564;05.596;0.010515
05.564;05.597;0.062112
05.564;05.598;0.060606
05.564;05.599;0.096154
05.564;05.600;0.081301
05.564;05.601;0.087719
05.564;05.604;0.08547
05.564;05.607;0.126582
05.564;05.611;0.008403
05.564;05.613;0.01912
05.564;05.614;0.028986
05.564;05.615;0.00504
05.564;05.616;0.1
05.564;22.400;0.416667
05.565;05.554;0.005453
05.565;05.555;0.003792
05.565;05.556;0.004789
05.565;05.557;0.006676
05.565;05.558;0.008711
05.565;05.559;0.002872
05.565;05.560;0.003393
05.565;05.561;0.006485
05.565;05.562;0.004042
05.565;05.563;0.003044
05.565;05.564;0.005325
05.565;05.565;0
05.565;05.566;0.006515
05.565;05.567;0.004205
05.565;05.568;0.007831
05.565;05.569;0.009328
05.565;05.570;0.003226
05.565;05.571;0.009699
05.565;05.572;0.010661
05.565;05.573;0.004926
05.565;05.574;0.026042
05.565;05.575;0.008591
05.565;05.576;0.12987
05.565;05.577;0.081301
05.565;05.578;0.054645
05.565;05.579;0.030395
05.565;05.580;0.151515
05.565;05.581;0.204082
05.565;05.582;0.016949
05.565;05.583;0.188679
05.565;05.584;0.08547
05.565;05.585;0.00551
05.565;05.586;0.05988
05.565;05.587;0.111111
05.565;05.588;0.088496
05.565;05.589;0.029155
05.565;05.590;0.007536
05.565;05.591;0.016694
05.565;05.592;0.204082
05.565;05.593;0.068027
05.565;05.594;0.208333
05.565;05.595;0.008237
05.565;05.596;0.015198
05.565;05.597;0.073529
05.565;05.598;0.064516
05.565;05.599;0.120482
05.565;05.600;0.104167
05.565;05.601;0.097087
05.565;05.604;0.09009
05.565;05.607;0.163934
05.565;05.611;0.008749
05.565;05.613;0.019268
05.565;05.614;0.008518
05.565;05.615;0.005618
05.565;05.616;0.142857
05.565;22.400;0.092593
05.566;05.554;0.0035
05.566;05.555;0.006452
05.566;05.556;0.007981
05.566;05.557;0.003989
05.566;05.558;0.009009
05.566;05.559;0.009533
05.566;05.560;0.004519
05.566;05.561;0.025575
05.566;05.562;0.006519
05.566;05.563;0.097087
05.566;05.564;0.075188
05.566;05.565;0.052083
05.566;05.566;0
05.566;05.567;0.004077
05.566;05.568;0.007289
05.566;05.569;0.006169
05.566;05.570;0.008396
05.566;05.571;0.009074
05.566;05.572;0.007831
05.566;05.573;0.006752
05.566;05.574;0.030303
05.566;05.575;0.00744
05.566;05.576;0.097087
05.566;05.577;0.05848
05.566;05.578;0.044053
05.566;05.579;0.023866
05.566;05.580;0.096154
05.566;05.581;0.114943
05.566;05.582;0.009533
05.566;05.583;0.10989
05.566;05.584;0.05291
05.566;05.585;0.008651
05.566;05.586;0.036364
05.566;05.587;0.096154
05.566;05.588;0.075758
05.566;05.589;0.019342
05.566;05.590;0.009124
05.566;05.591;0.012563
05.566;05.592;0.204082
05.566;05.593;0.035714
05.566;05.594;0.140845
05.566;05.595;0.023981
05.566;05.596;0.026525
05.566;05.597;0.055249
05.566;05.598;0.054348
05.566;05.599;0.084746
05.566;05.600;0.076923
05.566;05.601;0.072993
05.566;05.604;0.062893
05.566;05.607;0.091743
05.566;05.611;0.006993
05.566;05.613;0.013812
05.566;05.614;0.029762
05.566;05.615;0.007886
05.566;05.616;0.10101
05.566;22.400;0.37037
05.567;05.554;0.029586
05.567;05.555;0.166667
05.567;05.556;0.172414
05.567;05.557;0.018182
05.567;05.558;0.149254
05.567;05.559;0.070922
05.567;05.560;0.005609
05.567;05.561;0.059172
05.567;05.562;0.117647
05.567;05.563;0.081301
05.567;05.564;0.027248
05.567;05.565;0.005556
05.567;05.566;0.010537
05.567;05.567;0
05.567;05.568;0.007262
05.567;05.569;0.006863
05.567;05.570;0.007225
05.567;05.571;0.008489
05.567;05.572;0.004456
05.567;05.573;0.006361
05.567;05.574;0.012853
05.567;05.575;0.003893
05.567;05.576;0.087719
05.567;05.577;0.066225
05.567;05.578;0.046296
05.567;05.579;0.025641
05.567;05.580;0.11236
05.567;05.581;0.119048
05.567;05.582;0.010753
05.567;05.583;0.113636
05.567;05.584;0.055556
05.567;05.585;0.004266
05.567;05.586;0.036765
05.567;05.587;0.103093
05.567;05.588;0.074074
05.567;05.589;0.017452
05.567;05.590;0.005126
05.567;05.591;0.007893
05.567;05.592;0.172414
05.567;05.593;0.044053
05.567;05.594;0.140845
05.567;05.595;0.00615
05.567;05.596;0.010384
