subject_code_1;subject_code_2;overlap_data
05.570;05.584;0.55814
05.570;05.585;0.44186
05.570;05.586;0.635659
05.570;05.587;0.465116
05.570;05.588;0.705426
05.570;05.589;0.674419
05.570;05.590;0.705426
05.570;05.591;0
05.570;05.592;0.51938
05.570;05.593;0.651163
05.570;05.594;0.488372
05.570;05.595;0.705426
05.570;05.596;0.674419
05.570;05.597;0
05.570;05.598;0.364341
05.570;05.599;0
05.570;05.600;0.674419
05.570;05.601;0.317829
05.570;05.604;0.705426
05.570;05.607;0.627907
05.570;05.611;0.689922
05.570;05.613;0.705426
05.570;05.614;0
05.570;05.615;0.395349
05.570;05.616;0.705426
05.570;22.400;0.705426
05.571;05.554;0.286822
05.571;05.555;0.472868
05.571;05.556;0
05.571;05.557;0.542636
05.571;05.558;0.511628
05.571;05.559;0.565891
05.571;05.560;0
05.571;05.561;0
05.571;05.562;0.488372
05.571;05.563;0
05.571;05.564;0.565891
05.571;05.565;0.511628
05.571;05.566;0
05.571;05.567;0
05.571;05.568;0
05.571;05.569;0.511628
05.571;05.570;0
05.571;05.571;0
05.571;05.572;0.465116
05.571;05.573;0.457364
05.571;05.574;0.527132
05.571;05.575;0.55814
05.571;05.576;0.565891
05.571;05.577;0.620155
05.571;05.578;0.620155
05.571;05.579;0
05.571;05.580;0.434109
05.571;05.581;0
05.571;05.582;0.426357
05.571;05.583;0.565891
05.571;05.584;0.55814
05.571;05.585;0.418605
05.571;05.586;0.651163
05.571;05.587;0.565891
05.571;05.588;0.689922
05.571;05.589;0.674419
05.571;05.590;0.689922
05.571;05.591;0
05.571;05.592;0.705426
05.571;05.593;0.666667
05.571;05.594;0.007752
05.571;05.595;0.689922
05.571;05.596;0.643411
05.571;05.597;0.550388
05.571;05.598;0.542636
05.571;05.599;0.302326
05.571;05.600;0.689922
05.571;05.601;0.565891
05.571;05.604;0.651163
05.571;05.607;0.666667
05.571;05.611;0.651163
05.571;05.613;0.689922
05.571;05.614;0.635659
05.571;05.615;0.542636
05.571;05.616;0.689922
05.571;22.400;0.689922
05.572;05.554;0
05.572;05.555;0.527132
05.572;05.556;0
05.572;05.557;0.527132
05.572;05.558;0
05.572;05.559;0.612403
05.572;05.560;0.581395
05.572;05.561;0
05.572;05.562;0.395349
05.572;05.563;0
05.572;05.564;0.410853
05.572;05.565;0
05.572;05.566;0.581395
05.572;05.567;0.465116
05.572;05.568;0.612403
05.572;05.569;0
05.572;05.570;0.728682
05.572;05.571;0.620155
05.572;05.572;0
05.572;05.573;0
05.572;05.574;0
05.572;05.575;0.635659
05.572;05.576;0
05.572;05.577;0.728682
05.572;05.578;0.604651
05.572;05.579;0
05.572;05.580;0
05.572;05.581;0
05.572;05.582;0.643411
05.572;05.583;0
05.572;05.584;0.635659
05.572;05.585;0.651163
05.572;05.586;0.620155
05.572;05.587;0.728682
05.572;05.588;0
05.572;05.589;0
05.572;05.590;0.728682
05.572;05.591;0.689922
05.572;05.592;0
05.572;05.593;0.015504
05.572;05.594;0.674419
05.572;05.595;0.658915
05.572;05.596;0.348837
05.572;05.597;0.542636
05.572;05.598;0.682171
05.572;05.599;0.666667
05.572;05.600;0
05.572;05.601;0.503876
05.572;05.604;0
05.572;05.607;0.627907
05.572;05.611;0
05.572;05.613;0.697674
05.572;05.614;0.689922
05.572;05.615;0
05.572;05.616;0.488372
05.572;22.400;0
05.573;05.554;0.488372
05.573;05.555;0
05.573;05.556;0.682171
05.573;05.557;0.534884
05.573;05.558;0.736434
05.573;05.559;0
05.573;05.560;0.852713
05.573;05.561;0.744186
05.573;05.562;0.875969
05.573;05.563;0
05.573;05.564;0
05.573;05.565;0.75969
05.573;05.566;0
05.573;05.567;0.875969
05.573;05.568;0.728682
05.573;05.569;0
05.573;05.570;0
05.573;05.571;0
05.573;05.572;0.767442
05.573;05.573;0
05.573;05.574;0.790698
05.573;05.575;0.503876
05.573;05.576;0.775194
05.573;05.577;0.527132
05.573;05.578;0.527132
05.573;05.579;0.736434
05.573;05.580;0.372093
05.573;05.581;0.883721
05.573;05.582;0.372093
05.573;05.583;0
05.573;05.584;0.44186
05.573;05.585;0.341085
05.573;05.586;0.527132
05.573;05.587;0
05.573;05.588;0.527132
05.573;05.589;0.527132
05.573;05.590;0.527132
05.573;05.591;0.891473
05.573;05.592;0.844961
05.573;05.593;0.527132
05.573;05.594;0
05.573;05.595;0.527132
05.573;05.596;0.503876
05.573;05.597;0
05.573;05.598;0
05.573;05.599;0
05.573;05.600;0.527132
05.573;05.601;0
05.573;05.604;0.527132
05.573;05.607;0.488372
05.573;05.611;0.527132
05.573;05.613;0.527132
05.573;05.614;0
05.573;05.615;0
05.573;05.616;0.527132
05.573;22.400;0.527132
05.574;05.554;0.007752
05.574;05.555;0
05.574;05.556;0
05.574;05.557;0
05.574;05.558;0
05.574;05.559;0.015504
05.574;05.560;0
05.574;05.561;0
05.574;05.562;0
05.574;05.563;0
05.574;05.564;0
05.574;05.565;0
05.574;05.566;0
05.574;05.567;0
05.574;05.568;0
05.574;05.569;0
05.574;05.570;0
05.574;05.571;0
05.574;05.572;0.015504
05.574;05.573;0.015504
05.574;05.574;0
05.574;05.575;0
05.574;05.576;0.015504
05.574;05.577;0.015504
05.574;05.578;0.015504
05.574;05.579;0
05.574;05.580;0
05.574;05.581;0.015504
05.574;05.582;0
05.574;05.583;0.015504
05.574;05.584;0.007752
05.574;05.585;0
05.574;05.586;0
05.574;05.587;0
05.574;05.588;0.015504
05.574;05.589;0
05.574;05.590;0
05.574;05.591;0.015504
05.574;05.592;0
05.574;05.593;0.015504
05.574;05.594;0
05.574;05.595;0
05.574;05.596;0.015504
05.574;05.597;0.015504
05.574;05.598;0
05.574;05.599;0.620155
05.574;05.600;0.317829
05.574;05.601;0.534884
05.574;05.604;0.620155
05.574;05.607;0.604651
05.574;05.611;0
05.574;05.613;0.527132
05.574;05.614;0
05.574;05.615;0.651163
05.574;05.616;0
05.574;22.400;0.658915
05.575;05.554;0.682171
05.575;05.555;0
05.575;05.556;0.503876
05.575;05.557;0
05.575;05.558;0.48062
05.575;05.559;0
05.575;05.560;0.581395
05.575;05.561;0.426357
05.575;05.562;0.697674
05.575;05.563;0
05.575;05.564;0.697674
05.575;05.565;0.697674
05.575;05.566;0.697674
05.575;05.567;0
05.575;05.568;0
05.575;05.569;0.697674
05.575;05.570;0
05.575;05.571;0.697674
05.575;05.572;0.674419
05.575;05.573;0
05.575;05.574;0
05.575;05.575;0
05.575;05.576;0.697674
05.575;05.577;0.635659
05.575;05.578;0.651163
05.575;05.579;0
05.575;05.580;0.503876
05.575;05.581;0.689922
05.575;05.582;0.457364
05.575;05.583;0.658915
05.575;05.584;0.534884
05.575;05.585;0.395349
05.575;05.586;0.651163
05.575;05.587;0.689922
05.575;05.588;0.651163
05.575;05.589;0.651163
05.575;05.590;0.651163
05.575;05.591;0.697674
05.575;05.592;0
05.575;05.593;0.651163
05.575;05.594;0
05.575;05.595;0.651163
05.575;05.596;0.627907
05.575;05.597;0.697674
05.575;05.598;0.697674
05.575;05.599;0
05.575;05.600;0.651163
05.575;05.601;0
05.575;05.604;0.651163
05.575;05.607;0.612403
05.575;05.611;0.651163
05.575;05.613;0.651163
05.575;05.614;0.333333
05.575;05.615;0.496124
05.575;05.616;0.651163
05.575;22.400;0.651163
05.576;05.554;0.612403
05.576;05.555;0.604651
05.576;05.556;0
05.576;05.557;0.472868
05.576;05.558;0
05.576;05.559;0.581395
05.576;05.560;0
05.576;05.561;0.651163
05.576;05.562;0.643411
05.576;05.563;0
05.576;05.564;0.449612
05.576;05.565;0
05.576;05.566;0.426357
05.576;05.567;0
05.576;05.568;0.534884
05.576;05.569;0.395349
05.576;05.570;0.635659
05.576;05.571;0
05.576;05.572;0.682171
05.576;05.573;0.674419
05.576;05.574;0.682171
05.576;05.575;0
05.576;05.576;0
05.576;05.577;0.651163
05.576;05.578;0
05.576;05.579;0.682171
05.576;05.580;0.658915
05.576;05.581;0
05.576;05.582;0
05.576;05.583;0
05.576;05.584;0.674419
05.576;05.585;0
05.576;05.586;0.682171
05.576;05.587;0.627907
05.576;05.588;0.682171
05.576;05.589;0.682171
05.576;05.590;0
05.576;05.591;0
05.576;05.592;0.682171
05.576;05.593;0.682171
05.576;05.594;0
05.576;05.595;0
05.576;05.596;0.27907
05.576;05.597;0.310078
05.576;05.598;0.317829
05.576;05.599;0
05.576;05.600;0.24031
05.576;05.601;0
05.576;05.604;0.294574
05.576;05.607;0
05.576;05.611;0.341085
05.576;05.613;0.341085
05.576;05.614;0
05.576;05.615;0.224806
05.576;05.616;0
05.576;22.400;0.217054
05.577;05.554;0
05.577;05.555;0.310078
05.577;05.556;0.27907
05.577;05.557;0.356589
05.577;05.558;0
05.577;05.559;0.364341
05.577;05.560;0.348837
05.577;05.561;0.364341
05.577;05.562;0
05.577;05.563;0
05.577;05.564;0.364341
05.577;05.565;0
05.577;05.566;0.364341
05.577;05.567;0.325581
05.577;05.568;0
05.577;05.569;0
05.577;05.570;0
05.577;05.571;0.364341
05.577;05.572;0
05.577;05.573;0.341085
05.577;05.574;0.333333
05.577;05.575;0.341085
05.577;05.576;0.364341
05.577;05.577;0
05.577;05.578;0.689922
05.577;05.579;0
05.577;05.580;0.503876
05.577;05.581;0.364341
05.577;05.582;0.496124
05.577;05.583;0.364341
05.577;05.584;0.573643
05.577;05.585;0.449612
05.577;05.586;0.674419
05.577;05.587;0
05.577;05.588;0.72093
05.577;05.589;0.713178
05.577;05.590;0.72093
05.577;05.591;0
05.577;05.592;0.565891
05.577;05.593;0.689922
05.577;05.594;0.48062
05.577;05.595;0.72093
05.577;05.596;0.697674
05.577;05.597;0
05.577;05.598;0.511628
05.577;05.599;0
05.577;05.600;0.713178
05.577;05.601;0.511628
05.577;05.604;0.72093
05.577;05.607;0.666667
05.577;05.611;0.72093
05.577;05.613;0.72093
05.577;05.614;0
05.577;05.615;0.565891
05.577;05.616;0.72093
05.577;22.400;0.72093
05.578;05.554;0.565891
05.578;05.555;0
05.578;05.556;0.379845
05.578;05.557;0
05.578;05.558;0.395349
05.578;05.559;0
05.578;05.560;0.472868
05.578;05.561;0.356589
05.578;05.562;0.550388
05.578;05.563;0
05.578;05.564;0.565891
05.578;05.565;0.565891
05.578;05.566;0.565891
05.578;05.567;0
05.578;05.568;0
05.578;05.569;0.565891
05.578;05.570;0
05.578;05.571;0.565891
05.578;05.572;0.542636
05.578;05.573;0
05.578;05.574;0
05.578;05.575;0
05.578;05.576;0.565891
05.578;05.577;0
05.578;05.578;0
05.578;05.579;0.527132
05.578;05.580;0.503876
05.578;05.581;0.565891
05.578;05.582;0.496124
05.578;05.583;0.565891
05.578;05.584;0.596899
05.578;05.585;0.449612
05.578;05.586;0.697674
05.578;05.587;0
05.578;05.588;0.713178
05.578;05.589;0.713178
05.578;05.590;0.713178
05.578;05.591;0
05.578;05.592;0.565891
05.578;05.593;0.713178
05.578;05.594;0.565891
05.578;05.595;0.713178
05.578;05.596;0.689922
05.578;05.597;0
05.578;05.598;0
05.578;05.599;0.581395
05.578;05.600;0.713178
05.578;05.601;0
05.578;05.604;0.713178
05.578;05.607;0.674419
05.578;05.611;0.713178
05.578;05.613;0.713178
05.578;05.614;0.527132
05.578;05.615;0
05.578;05.616;0.713178
05.578;22.400;0.713178
05.579;05.554;0.596899
05.579;05.555;0
05.579;05.556;0.682171
05.579;05.557;0.651163
05.579;05.558;0
05.579;05.559;0.465116
05.579;05.560;0
05.579;05.561;0.48062
05.579;05.562;0
05.579;05.563;0.55814
05.579;05.564;0.44186
05.579;05.565;0.635659
05.579;05.566;0
05.579;05.567;0.705426
05.579;05.568;0.674419
05.579;05.569;0.705426
05.579;05.570;0
05.579;05.571;0
05.579;05.572;0.651163
05.579;05.573;0
05.579;05.574;0.705426
05.579;05.575;0.674419
05.579;05.576;0
05.579;05.577;0
05.579;05.578;0
05.579;05.579;0
05.579;05.580;0
05.579;05.581;0.705426
05.579;05.582;0.627907
05.579;05.583;0.689922
05.579;05.584;0.705426
05.579;05.585;0
05.579;05.586;0
05.579;05.587;0.705426
05.579;05.588;0.705426
05.579;05.589;0
05.579;05.590;0
05.579;05.591;0.457364
05.579;05.592;0
05.579;05.593;0.55814
05.579;05.594;0
05.579;05.595;0.620155
05.579;05.596;0.620155
05.579;05.597;0
05.579;05.598;0.434109
05.579;05.599;0
05.579;05.600;0.426357
05.579;05.601;0
05.579;05.604;0.55814
05.579;05.607;0.418605
05.579;05.611;0.651163
05.579;05.613;0
05.579;05.614;0.689922
05.579;05.615;0.674419
05.579;05.616;0.689922
05.579;22.400;0
05.580;05.554;0
05.580;05.555;0.666667
05.580;05.556;0
05.580;05.557;0.689922
05.580;05.558;0.643411
05.580;05.559;0
05.580;05.560;0
05.580;05.561;0
05.580;05.562;0.689922
05.580;05.563;0
05.580;05.564;0.651163
05.580;05.565;0.666667
05.580;05.566;0.651163
05.580;05.567;0.689922
05.580;05.568;0
05.580;05.569;0
05.580;05.570;0.689922
05.580;05.571;0.689922
05.580;05.572;0
05.580;05.573;0
05.580;05.574;0
05.580;05.575;0
05.580;05.576;0
05.580;05.577;0
05.580;05.578;0
05.580;05.579;0
05.580;05.580;0
05.580;05.581;0
05.580;05.582;0.325581
05.580;05.583;0
05.580;05.584;0.418605
05.580;05.585;0.263566
05.580;05.586;0.503876
05.580;05.587;0
05.580;05.588;0.503876
05.580;05.589;0.503876
05.580;05.590;0.503876
05.580;05.591;0
05.580;05.592;0
05.580;05.593;0.503876
05.580;05.594;0
05.580;05.595;0.503876
05.580;05.596;0.488372
05.580;05.597;0
05.580;05.598;0
05.580;05.599;0
05.580;05.600;0.503876
05.580;05.601;0
05.580;05.604;0.503876
05.580;05.607;0.465116
05.580;05.611;0.503876
05.580;05.613;0.503876
05.580;05.614;0
05.580;05.615;0
05.580;05.616;0.503876
05.580;22.400;0.503876
05.581;05.554;0
05.581;05.555;0
05.581;05.556;0
05.581;05.557;0
05.581;05.558;0
05.581;05.559;0
05.581;05.560;0
05.581;05.561;0
05.581;05.562;0
05.581;05.563;0
05.581;05.564;0
05.581;05.565;0
05.581;05.566;0
05.581;05.567;0
05.581;05.568;0
05.581;05.569;0
05.581;05.570;0
05.581;05.571;0
05.581;05.572;0
05.581;05.573;0
05.581;05.574;0
05.581;05.575;0
05.581;05.576;0
05.581;05.577;0
05.581;05.578;0
05.581;05.579;0
05.581;05.580;0
05.581;05.581;0
05.581;05.582;0
05.581;05.583;0
05.581;05.584;0
05.581;05.585;0
05.581;05.586;0
05.581;05.587;0
05.581;05.588;0
05.581;05.589;0
05.581;05.590;0
05.581;05.591;0
05.581;05.592;0
05.581;05.593;0.503876
05.581;05.594;0
05.581;05.595;0.527132
05.581;05.596;0.527132
05.581;05.597;0
05.581;05.598;0.372093
05.581;05.599;0
05.581;05.600;0.372093
05.581;05.601;0
05.581;05.604;0.44186
05.581;05.607;0.341085
05.581;05.611;0.527132
05.581;05.613;0
05.581;05.614;0.527132
05.581;05.615;0.527132
05.581;05.616;0.527132
05.581;22.400;0
05.582;05.554;0
05.582;05.555;0.527132
05.582;05.556;0
05.582;05.557;0.527132
05.582;05.558;0.503876
05.582;05.559;0
05.582;05.560;0
05.582;05.561;0
05.582;05.562;0.527132
05.582;05.563;0
05.582;05.564;0.527132
05.582;05.565;0.488372
05.582;05.566;0.527132
05.582;05.567;0.527132
05.582;05.568;0
05.582;05.569;0
05.582;05.570;0.527132
05.582;05.571;0.527132
05.582;05.572;0
05.582;05.573;0
05.582;05.574;0
05.582;05.575;0
05.582;05.576;0
05.582;05.577;0
05.582;05.578;0
05.582;05.579;0
05.582;05.580;0
05.582;05.581;0
05.582;05.582;0
05.582;05.583;0
05.582;05.584;0.387597
05.582;05.585;0.333333
05.582;05.586;0.496124
05.582;05.587;0
05.582;05.588;0.496124
05.582;05.589;0.496124
05.582;05.590;0.496124
05.582;05.591;0
05.582;05.592;0
05.582;05.593;0.496124
05.582;05.594;0
05.582;05.595;0.496124
05.582;05.596;0.488372
05.582;05.597;0
05.582;05.598;0
05.582;05.599;0
05.582;05.600;0.496124
05.582;05.601;0
05.582;05.604;0.496124
05.582;05.607;0.488372
05.582;05.611;0.496124
05.582;05.613;0.496124
05.582;05.614;0
05.582;05.615;0
05.582;05.616;0.496124
05.582;22.400;0.496124
05.583;05.554;0
05.583;05.555;0
05.583;05.556;0
05.583;05.557;0
05.583;05.558;0
05.583;05.559;0
05.583;05.560;0
05.583;05.561;0
05.583;05.562;0
05.583;05.563;0
05.583;05.564;0
05.583;05.565;0
05.583;05.566;0
05.583;05.567;0
05.583;05.568;0
05.583;05.569;0
05.583;05.570;0
05.583;05.571;0
05.583;05.572;0
05.583;05.573;0
05.583;05.574;0
05.583;05.575;0
05.583;05.576;0
05.583;05.577;0
05.583;05.578;0
05.583;05.579;0
05.583;05.580;0
05.583;05.581;0
05.583;05.582;0
05.583;05.583;0
05.583;05.584;0
05.583;05.585;0
05.583;05.586;0
05.583;05.587;0
05.583;05.588;0
05.583;05.589;0
05.583;05.590;0
05.583;05.591;0
05.583;05.592;0
05.583;05.593;0.635659
05.583;05.594;0.651163
05.583;05.595;0
05.583;05.596;0.503876
05.583;05.597;0
05.583;05.598;0.457364
05.583;05.599;0
05.583;05.600;0.534884
05.583;05.601;0.395349
05.583;05.604;0.651163
05.583;05.607;0
05.583;05.611;0.651163
05.583;05.613;0.651163
05.583;05.614;0.651163
05.583;05.615;0
05.583;05.616;0
05.583;22.400;0.651163
05.584;05.554;0
05.584;05.555;0.651163
05.584;05.556;0.627907
05.584;05.557;0
05.584;05.558;0
05.584;05.559;0
05.584;05.560;0.651163
05.584;05.561;0
05.584;05.562;0.651163
05.584;05.563;0.612403
05.584;05.564;0.651163
05.584;05.565;0.651163
05.584;05.566;0
05.584;05.567;0
05.584;05.568;0.651163
05.584;05.569;0.651163
05.584;05.570;0
05.584;05.571;0
05.584;05.572;0
05.584;05.573;0
05.584;05.574;0
05.584;05.575;0
05.584;05.576;0
05.584;05.577;0
05.584;05.578;0
05.584;05.579;0
05.584;05.580;0
05.584;05.581;0
05.584;05.582;0
05.584;05.583;0
05.584;05.584;0
05.584;05.585;0.511628
05.584;05.586;0.643411
05.584;05.587;0
05.584;05.588;0.705426
05.584;05.589;0.627907
05.584;05.590;0.705426
05.584;05.591;0
05.584;05.592;0
05.584;05.593;0.666667
05.584;05.594;0
05.584;05.595;0.705426
05.584;05.596;0.589147
05.584;05.597;0
05.584;05.598;0
05.584;05.599;0
05.584;05.600;0.651163
05.584;05.601;0
05.584;05.604;0.604651
05.584;05.607;0.666667
05.584;05.611;0.604651
05.584;05.613;0.705426
05.584;05.614;0
05.584;05.615;0
05.584;05.616;0.705426
05.584;22.400;0.666667
05.585;05.554;0
05.585;05.555;0
05.585;05.556;0
05.585;05.557;0
05.585;05.558;0
05.585;05.559;0
05.585;05.560;0
05.585;05.561;0
05.585;05.562;0
05.585;05.563;0
05.585;05.564;0
05.585;05.565;0
05.585;05.566;0
05.585;05.567;0
05.585;05.568;0
05.585;05.569;0
05.585;05.570;0
05.585;05.571;0
05.585;05.572;0
05.585;05.573;0
05.585;05.574;0
05.585;05.575;0
05.585;05.576;0
05.585;05.577;0
05.585;05.578;0
05.585;05.579;0
05.585;05.580;0
05.585;05.581;0
05.585;05.582;0
05.585;05.583;0
05.585;05.584;0
05.585;05.585;0
05.585;05.586;0.488372
05.585;05.587;0
05.585;05.588;0.565891
05.585;05.589;0.472868
05.585;05.590;0.550388
05.585;05.591;0
05.585;05.592;0
05.585;05.593;0.511628
05.585;05.594;0
05.585;05.595;0.565891
05.585;05.596;0.44186
05.585;05.597;0.689922
05.585;05.598;0
05.585;05.599;0.503876
05.585;05.600;0.496124
05.585;05.601;0
05.585;05.604;0.449612
05.585;05.607;0.527132
05.585;05.611;0.449612
05.585;05.613;0.565891
05.585;05.614;0.496124
05.585;05.615;0
05.585;05.616;0.565891
05.585;22.400;0.511628
05.586;05.554;0.573643
05.586;05.555;0.449612
05.586;05.556;0.674419
05.586;05.557;0
05.586;05.558;0.72093
05.586;05.559;0.713178
05.586;05.560;0.72093
05.586;05.561;0
05.586;05.562;0
05.586;05.563;0.689922
05.586;05.564;0
05.586;05.565;0.72093
05.586;05.566;0.697674
05.586;05.567;0
05.586;05.568;0
05.586;05.569;0
05.586;05.570;0.713178
05.586;05.571;0
05.586;05.572;0.72093
05.586;05.573;0.666667
05.586;05.574;0.72093
05.586;05.575;0.72093
05.586;05.576;0
05.586;05.577;0
05.586;05.578;0.72093
05.586;05.579;0.72093
05.586;05.580;0
05.586;05.581;0
05.586;05.582;0
05.586;05.583;0
05.586;05.584;0
05.586;05.585;0
05.586;05.586;0
05.586;05.587;0
05.586;05.588;0.75969
05.586;05.589;0.728682
05.586;05.590;0.75969
05.586;05.591;0.496124
05.586;05.592;0
05.586;05.593;0.75969
05.586;05.594;0.596899
05.586;05.595;0.75969
05.586;05.596;0.689922
05.586;05.597;0.449612
05.586;05.598;0.697674
05.586;05.599;0
05.586;05.600;0.751938
05.586;05.601;0.713178
05.586;05.604;0.705426
05.586;05.607;0.72093
05.586;05.611;0.705426
05.586;05.613;0.75969
05.586;05.614;0.713178
05.586;05.615;0.713178
05.586;05.616;0.75969
05.586;22.400;0.75969
05.587;05.554;0
05.587;05.555;0
05.587;05.556;0.713178
05.587;05.557;0
05.587;05.558;0.713178
05.587;05.559;0.689922
05.587;05.560;0
05.587;05.561;0
05.587;05.562;0
05.587;05.563;0.713178
05.587;05.564;0
05.587;05.565;0.713178
05.587;05.566;0.674419
05.587;05.567;0.713178
05.587;05.568;0.713178
05.587;05.569;0
05.587;05.570;0
05.587;05.571;0.713178
05.587;05.572;0.713178
05.587;05.573;0
05.587;05.574;0
05.587;05.575;0
05.587;05.576;0
05.587;05.577;0
05.587;05.578;0
05.587;05.579;0
05.587;05.580;0
05.587;05.581;0
05.587;05.582;0
05.587;05.583;0
05.587;05.584;0
05.587;05.585;0
05.587;05.586;0
05.587;05.587;0
05.587;05.588;0
05.587;05.589;0
05.587;05.590;0
05.587;05.591;0
05.587;05.592;0
05.587;05.593;0
05.587;05.594;0
05.587;05.595;0
05.587;05.596;0
05.587;05.597;0
05.587;05.598;0
05.587;05.599;0
05.587;05.600;0
05.587;05.601;0
05.587;05.604;0
05.587;05.607;0
05.587;05.611;0
05.587;05.613;0
05.587;05.614;0
05.587;05.615;0
05.587;05.616;0
05.587;22.400;0
05.588;05.554;0
05.588;05.555;0
05.588;05.556;0
05.588;05.557;0
05.588;05.558;0
05.588;05.559;0
05.588;05.560;0
05.588;05.561;0
05.588;05.562;0
05.588;05.563;0
05.588;05.564;0
05.588;05.565;0
05.588;05.566;0
05.588;05.567;0
05.588;05.568;0
05.588;05.569;0
05.588;05.570;0
05.588;05.571;0
05.588;05.572;0
05.588;05.573;0
05.588;05.574;0
05.588;05.575;0
05.588;05.576;0
05.588;05.577;0
05.588;05.578;0
05.588;05.579;0
05.588;05.580;0.325581
05.588;05.581;0
05.588;05.582;0.418605
05.588;05.583;0.263566
05.588;05.584;0.503876
05.588;05.585;0
05.588;05.586;0.503876
05.588;05.587;0.503876
05.588;05.588;0
05.588;05.589;0.767442
05.588;05.590;0.875969
05.588;05.591;0
05.588;05.592;0
05.588;05.593;0.782946
05.588;05.594;0.503876
05.588;05.595;0.906977
05.588;05.596;0.751938
05.588;05.597;0
05.588;05.598;0.503876
05.588;05.599;0.488372
05.588;05.600;0.790698
05.588;05.601;0
05.588;05.604;0.775194
05.588;05.607;0.837209
05.588;05.611;0.75969
05.588;05.613;0.891473
05.588;05.614;0
05.588;05.615;0
05.588;05.616;0.930233
05.588;22.400;0.837209
